CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST2819,Male,0,No,No,62,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No,Two year,No,Electronic check,32.99,1962.56,No
CUST2818,Female,0,No,No,62,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,No,Electronic check,29.74,1767.95,No
CUST2817,Female,0,No,No,34,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,51.84,1771.71,No
CUST2816,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,56.74,3532.69,No
CUST2815,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Electronic check,73.87,1988.01,No
CUST2814,Male,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Two year,No,Electronic check,92.32,2701.43,No
CUST2813,Male,0,Yes,No,45,Yes,Yes,DSL,No,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,70.1,3138.06,Yes
CUST2812,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),72.5,565.62,Yes
CUST2811,Female,0,No,Yes,39,Yes,No phone service,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,108.05,4395.72,No
CUST2810,Female,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),27.57,1364.91,No
CUST2809,Male,0,Yes,Yes,51,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,18.0,876.61,No
CUST2808,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Electronic check,45.04,176.21,No
CUST2807,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.24,5071.13,No
CUST2806,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,59.44,283.59,No
CUST2805,Female,1,Yes,Yes,41,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,69.89,2841.64,No
CUST2804,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,106.24,6588.08,Yes
CUST2803,Male,1,No,No,34,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.29,1694.57,No
CUST2802,Male,0,Yes,No,24,No,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),92.13,2207.61,No
CUST2801,Female,1,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),70.78,2881.83,No
CUST2800,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Mailed check,87.57,6173.27,No
CUST2799,Male,0,Yes,Yes,9,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),88.23,824.72,Yes
CUST2798,Male,0,No,Yes,13,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,37.7,490.92,No
CUST2797,Male,0,No,Yes,10,Yes,No phone service,No,No,No,No,No,No,No,One year,No,Credit card (automatic),84.68,824.17,No
CUST2796,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,Two year,Yes,Electronic check,18.0,1120.09,Yes
CUST2795,Male,0,No,Yes,21,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.86,1246.54,No
CUST2794,Male,0,No,No,30,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),90.58,2596.95,No
CUST2793,Female,0,No,No,18,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),80.96,1515.44,No
CUST2792,Female,0,No,No,6,Yes,No,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,64.02,396.45,No
CUST2791,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),57.66,2201.09,No
CUST2790,Male,0,Yes,No,66,Yes,No,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,120.0,8182.87,No
CUST2789,Female,1,Yes,No,40,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Mailed check,43.25,1797.84,No
CUST2788,Male,0,No,Yes,24,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Mailed check,100.98,2510.09,No
CUST2787,Female,0,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.08,1553.41,No
CUST2786,Female,0,Yes,No,68,Yes,Yes,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),114.69,7583.7,Yes
CUST2785,Female,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),106.01,2754.45,Yes
CUST2784,Female,0,Yes,No,60,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,68.94,4249.0,No
CUST2783,Female,0,Yes,Yes,58,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),62.95,3724.92,No
CUST2782,Male,0,No,No,18,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,47.56,882.99,Yes
CUST2781,Female,0,Yes,Yes,43,Yes,Yes,No,No,No,No,No,No,No,One year,No,Mailed check,73.2,3057.78,No
CUST2780,Male,0,No,No,41,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Electronic check,58.05,2321.0,Yes
CUST2779,Female,1,Yes,No,67,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,70.09,4754.33,No
CUST2778,Male,0,No,No,6,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,63.58,379.94,Yes
CUST2777,Male,0,Yes,No,62,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),38.33,2378.45,Yes
CUST2776,Female,0,No,No,58,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.55,5978.98,No
CUST2775,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,61.03,603.36,No
CUST2774,Female,0,Yes,No,30,No,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),61.1,1826.38,Yes
CUST2773,Female,0,No,No,47,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Electronic check,109.71,5037.25,Yes
CUST2772,Female,0,Yes,Yes,18,No,No,DSL,No,No,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,29.99,547.23,No
CUST2771,Female,1,No,No,22,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.43,1392.6,No
CUST2770,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.56,1185.1,Yes
CUST2769,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,76.18,3317.54,Yes
CUST2768,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,No,Mailed check,79.49,5312.7,No
CUST2767,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Electronic check,41.4,84.38,No
CUST2766,Female,0,Yes,Yes,55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,81.28,4272.8,Yes
CUST2765,Male,0,No,No,11,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),19.76,219.81,No
CUST2764,Male,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,77.55,77.55,Yes
CUST2763,Male,0,Yes,No,15,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,43.74,651.72,No
CUST2762,Male,0,No,No,59,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,75.71,4637.37,No
CUST2761,Female,0,No,Yes,65,No,No,DSL,Yes,No,No,Yes,No,No internet service,One year,Yes,Electronic check,30.75,2065.08,No
CUST2760,Male,0,No,No,40,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),88.54,3470.72,No
CUST2759,Female,0,Yes,Yes,26,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,40.15,1041.37,No
CUST2758,Male,0,Yes,No,33,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,93.16,3155.22,Yes
CUST2757,Male,0,Yes,No,62,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.23,5358.84,No
CUST2756,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,80.79,1648.91,No
CUST2755,Female,0,Yes,No,12,No,No,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),73.77,873.85,No
CUST2754,Female,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),19.55,615.97,No
CUST2753,Male,0,No,No,8,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,53.09,414.95,No
CUST2752,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),68.75,3977.31,No
CUST2751,Male,1,No,No,50,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,53.14,2713.69,Yes
CUST2750,Female,1,Yes,Yes,5,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),41.69,210.73,Yes
CUST2749,Male,1,No,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),77.47,3308.33,No
CUST2748,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),96.97,465.66,No
CUST2747,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,46.44,3144.46,No
CUST2746,Male,0,No,Yes,30,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,64.99,2008.32,No
CUST2745,Male,0,No,No,50,Yes,Yes,DSL,No,No internet service,Yes,No,No,No,One year,No,Bank transfer (automatic),19.08,918.79,No
CUST2744,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),55.3,957.32,Yes
CUST2743,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,61.06,4052.5,No
CUST2742,Female,0,No,No,65,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,62.05,3937.63,No
CUST2741,Female,0,No,Yes,47,Yes,No,DSL,No,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),30.38,1420.05,No
CUST2740,Female,1,No,No,19,Yes,No,DSL,No internet service,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),71.82,1310.74,No
CUST2739,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,59.83,2279.46,No
CUST2738,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No internet service,Two year,No,Bank transfer (automatic),35.61,185.61,No
CUST2737,Male,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,97.83,5920.78,No
CUST2736,Male,0,No,No,60,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.96,2949.82,No
CUST2735,Female,0,No,No,44,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,29.09,1268.01,No
CUST2734,Male,0,No,Yes,71,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,79.93,5743.25,Yes
CUST2733,Male,0,No,No,36,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Mailed check,83.55,2979.58,No
CUST2732,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),52.07,3477.21,No
CUST2731,Female,1,Yes,Yes,48,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,67.28,3216.18,No
CUST2730,Male,0,No,No,9,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.67,681.18,No
CUST2729,Female,0,No,No,33,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),19.58,659.23,No
CUST2728,Female,0,Yes,No,48,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,64.0,3182.47,Yes
CUST2727,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.93,4115.95,Yes
CUST2726,Female,0,Yes,Yes,29,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),67.85,2023.45,Yes
CUST2725,Male,1,No,Yes,52,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),81.84,4375.41,No
CUST2724,Female,0,Yes,No,58,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.08,1375.07,Yes
CUST2723,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,47.54,1567.76,Yes
CUST2722,Male,1,No,Yes,57,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.46,3902.84,Yes
CUST2721,Male,0,Yes,No,57,Yes,No phone service,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),66.13,3772.71,No
CUST2720,Male,0,Yes,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.33,144.79,Yes
CUST2719,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,54.47,1523.99,Yes
CUST2718,Female,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,65.94,2935.02,Yes
CUST2717,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,114.05,5938.84,No
CUST2716,Male,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),58.64,3909.63,No
CUST2715,Female,0,Yes,No,47,No,No,Fiber optic,No internet service,No internet service,No,No,No,No,Two year,Yes,Electronic check,118.13,5767.28,No
CUST2714,Male,1,No,Yes,44,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.03,2536.91,Yes
CUST2713,Male,0,No,No,13,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,No,Mailed check,18.0,237.0,Yes
CUST2712,Female,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Electronic check,68.35,4364.48,No
CUST2711,Male,0,No,No,48,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),71.59,3431.35,Yes
CUST2710,Male,0,Yes,Yes,29,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,61.21,1702.4,No
CUST2709,Female,1,No,No,10,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Electronic check,48.23,460.34,Yes
CUST2708,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,No,One year,No,Electronic check,120.0,7383.42,No
CUST2707,Male,0,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,18.0,861.29,Yes
CUST2706,Female,0,No,No,43,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,36.65,1504.43,Yes
CUST2705,Male,1,Yes,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.43,1692.25,No
CUST2704,Male,1,No,Yes,44,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Credit card (automatic),72.69,3051.68,No
CUST2703,Female,1,Yes,No,67,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,39.9,2600.08,Yes
CUST2702,Male,0,No,No,65,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,87.03,5703.12,No
CUST2701,Male,0,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,102.72,5067.49,No
CUST2700,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),82.82,599.89,No
CUST2699,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.29,1173.86,Yes
CUST2698,Female,1,No,No,38,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,45.58,1747.19,Yes
CUST2697,Male,0,Yes,No,37,No,No,Fiber optic,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.7,2208.37,Yes
CUST2696,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No internet service,Yes,No,No,No internet service,Two year,No,Credit card (automatic),80.54,939.54,No
CUST2695,Male,0,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,69.03,3863.56,Yes
CUST2694,Male,0,No,No,40,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.52,2923.88,No
CUST2693,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Mailed check,26.5,528.75,No
CUST2692,Male,0,No,Yes,39,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,30.56,1221.22,No
CUST2691,Female,0,Yes,No,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.15,164.5,Yes
CUST2690,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,109.95,4210.8,Yes
CUST2689,Female,0,No,No,49,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,51.02,2515.99,Yes
CUST2688,Female,0,Yes,No,69,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.04,4463.05,No
CUST2687,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),43.04,265.94,Yes
CUST2686,Female,1,No,No,45,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.47,3162.05,No
CUST2685,Female,0,No,No,69,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,96.06,6902.61,No
CUST2684,Male,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,374.98,Yes
CUST2683,Female,0,Yes,No,40,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,50.75,1963.97,No
CUST2682,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),73.85,4063.13,No
CUST2681,Female,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,57.34,944.02,Yes
CUST2680,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No internet service,One year,No,Electronic check,83.71,5649.79,No
CUST2679,Female,0,Yes,Yes,54,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,76.15,4077.11,Yes
CUST2678,Male,0,No,Yes,35,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),103.12,3749.42,No
CUST2677,Male,0,Yes,No,48,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.48,2178.0,No
CUST2676,Male,0,No,No,10,Yes,No,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),30.08,290.05,No
CUST2675,Male,0,Yes,No,24,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),73.6,1817.82,Yes
CUST2674,Female,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),60.43,4022.9,No
CUST2673,Female,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),68.8,3108.74,Yes
CUST2672,Female,0,No,No,45,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,41.36,1868.84,No
CUST2671,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,38.46,329.7,No
CUST2670,Male,0,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),37.59,2501.44,No
CUST2669,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,100.19,5057.66,No
CUST2668,Male,0,Yes,No,7,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),62.12,436.7,Yes
CUST2667,Female,0,No,No,5,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,91.23,463.75,Yes
CUST2666,Male,0,No,No,60,Yes,No,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,56.64,3392.81,No
CUST2665,Female,0,No,Yes,62,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.47,5531.64,No
CUST2664,Female,0,No,No,48,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,47.8,2190.02,Yes
CUST2663,Male,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),89.27,6368.8,No
CUST2662,Female,0,No,No,22,No,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.41,1653.26,Yes
CUST2661,Female,0,Yes,No,16,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,34.72,582.79,Yes
CUST2660,Female,0,Yes,Yes,23,Yes,No phone service,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),68.6,1506.6,No
CUST2659,Male,1,No,No,69,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.31,5775.44,No
